fecha;aœo;mes;ciudad;zona;precipitacion_mm;temp_max;temp_min;humedad;viento_10m;presion;temp_media;rango_termico;indice_calor_aprox;evento_lluvia;humedad_alta;estacion;condicion_climatica
12/05/2017;2017;mayo;Envigado;mixta;2,3;21,13;15,62;90,37;0,72;81,74;18,375;5,51;43,6931;VERDADERO;VERDADERO;lluviosa;lluvioso
13/05/2017;2017;mayo;Medell≠n;urbana;2,07;20,36;15,84;90,82;0,54;81,72;18,1;4,52;43,6926;VERDADERO;VERDADERO;lluviosa;lluvioso
14/05/2017;2017;mayo;Envigado;mixta;6,37;21,08;16,08;91,07;0,4;81,76;18,58;5;44,3531;VERDADERO;VERDADERO;lluviosa;lluvioso
15/05/2017;2017;mayo;Sabaneta;suburbana;28,95;19,76;15,93;95,02;0,45;81,72;17,845;3,83;44,8866;VERDADERO;VERDADERO;lluviosa;lluvioso
16/05/2017;2017;mayo;ItagÅ≠;urbana;12,62;22,06;15,06;90,3;0,62;81,7;18,56;7;43,925;VERDADERO;VERDADERO;lluviosa;lluvioso
17/05/2017;2017;mayo;Bello;montaœosa;15,19;22,22;15,27;89,5;0,51;81,69;18,745;6,95;43,923;VERDADERO;VERDADERO;lluviosa;lluvioso
18/05/2017;2017;mayo;Envigado;mixta;9,85;22,73;16,23;89,26;0,75;81,57;19,48;6,5;44,4108;VERDADERO;VERDADERO;lluviosa;lluvioso
19/05/2017;2017;mayo;Bello;montaœosa;2,18;24,3;15,83;87,16;0,6;81,43;20,065;8,47;44,4078;VERDADERO;VERDADERO;lluviosa;lluvioso
20/05/2017;2017;mayo;Envigado;mixta;16;19,33;15,83;97,67;1,05;81,42;17,58;3,5;45,0761;VERDADERO;VERDADERO;lluviosa;lluvioso
21/05/2017;2017;mayo;Envigado;mixta;9,26;23,51;14,84;89,27;0,59;81,61;19,175;8,67;44,2211;VERDADERO;VERDADERO;lluviosa;lluvioso
22/05/2017;2017;mayo;Medell≠n;urbana;4,57;21,65;16,03;88,63;0,65;81,72;18,84;5,62;43,6329;VERDADERO;VERDADERO;lluviosa;lluvioso
23/05/2017;2017;mayo;Medell≠n;urbana;0,65;23,54;16,25;86,55;0,64;81,67;19,895;7,29;44,0085;VERDADERO;VERDADERO;lluviosa;lluvioso
24/05/2017;2017;mayo;Medell≠n;urbana;0,5;23,87;15,68;85,14;0,84;81,68;19,775;8,19;43,2832;VERDADERO;VERDADERO;lluviosa;lluvioso
25/05/2017;2017;mayo;Medell≠n;urbana;1,25;23,64;15,83;84,68;0,65;81,69;19,735;7,81;43,2244;VERDADERO;FALSO;lluviosa;lluvioso
26/05/2017;2017;mayo;Bello;montaœosa;2,21;22,75;16,22;87,69;0,68;81,76;19,485;6,53;43,9467;VERDADERO;VERDADERO;lluviosa;lluvioso
27/05/2017;2017;mayo;Medell≠n;urbana;4,38;22,68;16,28;88,62;0,55;81,8;19,48;6,4;44,3396;VERDADERO;VERDADERO;lluviosa;lluvioso
28/05/2017;2017;mayo;Sabaneta;suburbana;4,24;22,39;15,64;89,48;0,76;81,77;19,015;6,75;44,0114;VERDADERO;VERDADERO;lluviosa;lluvioso
29/05/2017;2017;mayo;Sabaneta;suburbana;4,28;22,99;15,51;87,1;0,67;81,8;19,25;7,48;43,524;VERDADERO;VERDADERO;lluviosa;lluvioso
30/05/2017;2017;mayo;Medell≠n;urbana;2,16;21,95;15,96;89,04;0,56;81,8;18,955;5,99;43,9462;VERDADERO;VERDADERO;lluviosa;lluvioso
31/05/2017;2017;mayo;Bello;montaœosa;4,6;17,59;15,26;93,3;0,7;81,78;16,425;2,33;42,724;VERDADERO;VERDADERO;lluviosa;lluvioso
1/06/2017;2017;junio;Envigado;mixta;13,19;21,95;14,41;89,81;0,64;81,75;18,18;7,54;43,3693;VERDADERO;VERDADERO;seca_principal;lluvioso
2/06/2017;2017;junio;Envigado;mixta;0,69;23,12;15;87,37;0,89;81,68;19,06;8,12;43,2691;VERDADERO;VERDADERO;seca_principal;lluvioso
3/06/2017;2017;junio;ItagÅ≠;urbana;1,42;24,32;15,72;83,41;0,71;81,63;20,02;8,6;43,0483;VERDADERO;FALSO;seca_principal;lluvioso
4/06/2017;2017;junio;Sabaneta;suburbana;5,9;22,6;16,81;88,52;0,66;81,61;19,705;5,79;44,4546;VERDADERO;VERDADERO;seca_principal;lluvioso
5/06/2017;2017;junio;Envigado;mixta;1,59;22,85;15,74;88,5;0,86;81,61;19,295;7,11;43,898;VERDADERO;VERDADERO;seca_principal;lluvioso
6/06/2017;2017;junio;Envigado;mixta;7,94;21,69;15,8;90,43;0,74;81,64;18,745;5,89;44,0689;VERDADERO;VERDADERO;seca_principal;lluvioso
7/06/2017;2017;junio;ItagÅ≠;urbana;13,62;21,41;15,82;92,51;0,57;81,69;18,615;5,59;44,7443;VERDADERO;VERDADERO;seca_principal;lluvioso
8/06/2017;2017;junio;ItagÅ≠;urbana;16,43;19,15;15,41;93,99;0,67;81,79;17,28;3,74;43,8277;VERDADERO;VERDADERO;seca_principal;lluvioso
9/06/2017;2017;junio;Bello;montaœosa;6,45;22,57;14,4;87,65;0,44;81,76;18,485;8,17;43,1015;VERDADERO;VERDADERO;seca_principal;lluvioso
10/06/2017;2017;junio;ItagÅ≠;urbana;1,58;22,91;15,86;88,12;0,61;81,74;19,385;7,05;44,0376;VERDADERO;VERDADERO;seca_principal;lluvioso
11/06/2017;2017;junio;Sabaneta;suburbana;18,46;21,57;15,91;91,6;0,72;81,7;18,74;5,66;44,464;VERDADERO;VERDADERO;seca_principal;lluvioso
12/06/2017;2017;junio;Bello;montaœosa;8,6;20,26;15,09;92,35;0,75;81,62;17,675;5,17;43,6255;VERDADERO;VERDADERO;seca_principal;lluvioso
13/06/2017;2017;junio;Medell≠n;urbana;2,28;20,08;12,76;89,2;0,49;81,69;16,42;7,32;41,513;VERDADERO;VERDADERO;seca_principal;lluvioso
14/06/2017;2017;junio;ItagÅ≠;urbana;4,12;21,82;15,25;89,26;0,71;81,73;18,535;6,57;43,4938;VERDADERO;VERDADERO;seca_principal;lluvioso
15/06/2017;2017;junio;Envigado;mixta;10,61;22,48;14,98;89,66;0,71;81,77;18,73;7,5;43,8208;VERDADERO;VERDADERO;seca_principal;lluvioso
16/06/2017;2017;junio;Sabaneta;suburbana;6,1;22,92;15,89;85,44;0,71;81,69;19,405;7,03;43,1032;VERDADERO;VERDADERO;seca_principal;lluvioso
17/06/2017;2017;junio;ItagÅ≠;urbana;10,06;17,68;14,92;92,04;0,74;81,68;16,3;2,76;42,1552;VERDADERO;VERDADERO;seca_principal;lluvioso
18/06/2017;2017;junio;Envigado;mixta;7,44;17,98;13,91;94,9;0,58;81,66;15,945;4,07;42,856;VERDADERO;VERDADERO;seca_principal;lluvioso
19/06/2017;2017;junio;Bello;montaœosa;7,02;20,54;14,55;92,23;0,66;81,64;17,545;5,99;43,5189;VERDADERO;VERDADERO;seca_principal;lluvioso
20/06/2017;2017;junio;ItagÅ≠;urbana;1,15;19,41;14,52;93,01;0,69;81,64;16,965;4,89;43,1753;VERDADERO;VERDADERO;seca_principal;lluvioso
21/06/2017;2017;junio;ItagÅ≠;urbana;0,95;22,23;14,85;88,64;0,75;81,65;18,54;7,38;43,2662;VERDADERO;VERDADERO;seca_principal;lluvioso
22/06/2017;2017;junio;Bello;montaœosa;4,5;22,53;14,43;86,9;0,64;81,66;18,48;8,1;42,709;VERDADERO;VERDADERO;seca_principal;lluvioso
23/06/2017;2017;junio;Envigado;mixta;4,81;20,56;15,8;89,79;0,51;81,57;18,18;4,76;43,4537;VERDADERO;VERDADERO;seca_principal;lluvioso
24/06/2017;2017;junio;Sabaneta;suburbana;3,94;20,82;14,53;91,48;0,7;81,66;17,675;6,29;43,3734;VERDADERO;VERDADERO;seca_principal;lluvioso
25/06/2017;2017;junio;Bello;montaœosa;4,57;22,28;13,74;86,12;0,7;81,74;18,01;8,54;41,9396;VERDADERO;VERDADERO;seca_principal;lluvioso
26/06/2017;2017;junio;Medell≠n;urbana;14,2;21,71;15,05;91,6;0,78;81,65;18,38;6,66;44,062;VERDADERO;VERDADERO;seca_principal;lluvioso
27/06/2017;2017;junio;Sabaneta;suburbana;10,71;21,32;15,33;90,42;0,54;81,64;18,325;5,99;43,7856;VERDADERO;VERDADERO;seca_principal;lluvioso
28/06/2017;2017;junio;Sabaneta;suburbana;6,21;21,08;14,54;89,87;0,7;81,65;17,81;6,54;42,9771;VERDADERO;VERDADERO;seca_principal;lluvioso
29/06/2017;2017;junio;Sabaneta;suburbana;6,7;22,49;14,22;88,77;0,89;81,64;18,355;8,27;43,0261;VERDADERO;VERDADERO;seca_principal;lluvioso
30/06/2017;2017;junio;Bello;montaœosa;4,03;21,99;15,62;88,29;0,77;81,71;18,805;6,37;43,4017;VERDADERO;VERDADERO;seca_principal;lluvioso
1/07/2017;2017;julio;Envigado;mixta;1,38;23,18;14,04;83,68;0,94;81,75;18,61;9,14;41,5664;VERDADERO;FALSO;seca_principal;lluvioso
2/07/2017;2017;julio;Envigado;mixta;2,08;21,72;14,64;87,38;0,85;81,78;18,18;7,08;42,4204;VERDADERO;VERDADERO;seca_principal;lluvioso
3/07/2017;2017;julio;Envigado;mixta;2,41;22,41;13,32;85,58;0,9;81,76;17,865;9,09;41,4764;VERDADERO;VERDADERO;seca_principal;lluvioso
4/07/2017;2017;julio;Sabaneta;suburbana;2,49;22,93;14,93;86,72;0,83;81,71;18,93;8;42,9666;VERDADERO;VERDADERO;seca_principal;lluvioso
5/07/2017;2017;julio;Sabaneta;suburbana;0,67;22,57;14,77;86,05;0,86;81,71;18,67;7,8;42,4645;VERDADERO;VERDADERO;seca_principal;lluvioso
6/07/2017;2017;julio;ItagÅ≠;urbana;0,75;21,31;14,79;88,35;0,97;81,75;18,05;6,52;42,5265;VERDADERO;VERDADERO;seca_principal;lluvioso
7/07/2017;2017;julio;Medell≠n;urbana;0,12;22,56;13,64;84,42;1,02;81,77;18,1;8,92;41,2446;VERDADERO;FALSO;seca_principal;lluvioso
8/07/2017;2017;julio;Medell≠n;urbana;4,96;23,08;14,36;86,19;0,8;81,71;18,72;8,72;42,6027;VERDADERO;VERDADERO;seca_principal;lluvioso
9/07/2017;2017;julio;Sabaneta;suburbana;2,11;22,49;16;87,69;0,62;81,69;19,245;6,49;43,7487;VERDADERO;VERDADERO;seca_principal;lluvioso
10/07/2017;2017;julio;Sabaneta;suburbana;10,46;21,53;15,28;89,67;0,67;81,65;18,405;6,25;43,5271;VERDADERO;VERDADERO;seca_principal;lluvioso
11/07/2017;2017;julio;Medell≠n;urbana;1,59;22,41;15,38;89,12;0,74;81,68;18,895;7,03;43,7866;VERDADERO;VERDADERO;seca_principal;lluvioso
12/07/2017;2017;julio;Bello;montaœosa;0,48;22,41;14,37;85,91;0,86;81,76;18,39;8,04;42,1383;VERDADERO;VERDADERO;seca_principal;lluvioso
13/07/2017;2017;julio;Bello;montaœosa;5,25;23,15;14,79;83,22;0,63;81,79;18,97;8,36;41,9916;VERDADERO;FALSO;seca_principal;lluvioso
14/07/2017;2017;julio;Bello;montaœosa;6,99;22,41;14,39;85,16;0,49;81,79;18,4;8,02;42,1598;VERDADERO;VERDADERO;seca_principal;lluvioso
15/07/2017;2017;julio;Envigado;mixta;4,49;20,88;14,53;88;0,95;81,74;17,705;6,35;42,08;VERDADERO;VERDADERO;seca_principal;lluvioso
16/07/2017;2017;julio;ItagÅ≠;urbana;2,54;22,94;13,26;82,5;0,52;81,74;18,1;9,68;40,961;VERDADERO;FALSO;seca_principal;lluvioso
17/07/2017;2017;julio;ItagÅ≠;urbana;4,84;21,03;15,34;89,36;0,77;81,68;18,185;5,69;43,1348;VERDADERO;VERDADERO;seca_principal;lluvioso
18/07/2017;2017;julio;ItagÅ≠;urbana;7,28;21,84;15,46;91,62;0,49;81,69;18,65;6,38;44,5416;VERDADERO;VERDADERO;seca_principal;lluvioso
19/07/2017;2017;julio;Envigado;mixta;17,11;21,6;15,51;89,5;0,72;81,76;18,555;6,09;43,586;VERDADERO;VERDADERO;seca_principal;lluvioso
20/07/2017;2017;julio;Envigado;mixta;20,79;22,33;13,97;86,77;0,61;81,74;18,15;8,36;42,3571;VERDADERO;VERDADERO;seca_principal;lluvioso
21/07/2017;2017;julio;Medell≠n;urbana;2,62;23,19;14,42;85,97;0,7;81,68;18,805;8,77;42,6851;VERDADERO;VERDADERO;seca_principal;lluvioso
22/07/2017;2017;julio;Medell≠n;urbana;6,22;22,78;15,13;87,44;0,81;81,71;18,955;7,65;43,2432;VERDADERO;VERDADERO;seca_principal;lluvioso
23/07/2017;2017;julio;Bello;montaœosa;3,22;22,73;14,83;87,11;0,92;81,69;18,78;7,9;42,8823;VERDADERO;VERDADERO;seca_principal;lluvioso
24/07/2017;2017;julio;ItagÅ≠;urbana;5,79;23,07;15,65;86,64;0,94;81,66;19,36;7,42;43,2932;VERDADERO;VERDADERO;seca_principal;lluvioso
25/07/2017;2017;julio;Sabaneta;suburbana;5,84;22,19;15,37;87,32;0,82;81,7;18,78;6,82;43,0216;VERDADERO;VERDADERO;seca_principal;lluvioso
26/07/2017;2017;julio;Sabaneta;suburbana;1,99;22,78;14,88;85,2;0,68;81,66;18,83;7,9;42,47;VERDADERO;VERDADERO;seca_principal;lluvioso
27/07/2017;2017;julio;Envigado;mixta;0,89;23,07;14,69;85,26;0,78;81,62;18,88;8,38;42,4698;VERDADERO;VERDADERO;seca_principal;lluvioso
28/07/2017;2017;julio;Medell≠n;urbana;0,55;22,95;15,5;84,12;0,69;81,61;19,225;7,45;42,5016;VERDADERO;FALSO;seca_principal;lluvioso
29/07/2017;2017;julio;Medell≠n;urbana;3,81;22,71;14,68;87,2;0,68;81,68;18,695;8,03;42,995;VERDADERO;VERDADERO;seca_principal;lluvioso
30/07/2017;2017;julio;ItagÅ≠;urbana;6,96;19,63;14,91;90,98;0,76;81,78;17,27;4,72;42,7614;VERDADERO;VERDADERO;seca_principal;lluvioso
31/07/2017;2017;julio;ItagÅ≠;urbana;2,13;21,93;13,61;86,09;0,75;81,85;17,77;8,32;41,6547;VERDADERO;VERDADERO;seca_principal;lluvioso
1/08/2017;2017;agosto;Envigado;mixta;0,21;21,48;13,92;85,39;0,64;81,81;17,7;7,56;41,4307;VERDADERO;VERDADERO;seca_principal;lluvioso
2/08/2017;2017;agosto;Medell≠n;urbana;0,89;23,43;14,22;82,89;0,71;81,72;18,825;9,21;41,6817;VERDADERO;FALSO;seca_principal;lluvioso
3/08/2017;2017;agosto;Sabaneta;suburbana;2,25;22,92;14,7;88,6;0,85;81,73;18,81;8,22;43,453;VERDADERO;VERDADERO;seca_principal;lluvioso
4/08/2017;2017;agosto;ItagÅ≠;urbana;9,64;22,21;15,42;91,06;0,86;81,72;18,815;6,79;44,2628;VERDADERO;VERDADERO;seca_principal;lluvioso
5/08/2017;2017;agosto;ItagÅ≠;urbana;5,84;22,03;15,48;86,23;0,64;81,74;18,755;6,55;42,7629;VERDADERO;VERDADERO;seca_principal;lluvioso
6/08/2017;2017;agosto;Medell≠n;urbana;5,34;22,98;14,36;85,32;0,92;81,7;18,67;8,62;42,1816;VERDADERO;VERDADERO;seca_principal;lluvioso
7/08/2017;2017;agosto;Sabaneta;suburbana;5,01;22,84;14,52;87,44;0,78;81,65;18,68;8,32;42,9892;VERDADERO;VERDADERO;seca_principal;lluvioso
8/08/2017;2017;agosto;ItagÅ≠;urbana;9;21,67;15,51;89,61;0,81;81,64;18,59;6,16;43,5943;VERDADERO;VERDADERO;seca_principal;lluvioso
9/08/2017;2017;agosto;Bello;montaœosa;3,23;23,1;13,96;85,81;0,88;81,75;18,53;9,14;42,2313;VERDADERO;VERDADERO;seca_principal;lluvioso
10/08/2017;2017;agosto;Bello;montaœosa;10,46;22,39;14,94;87,74;0,54;81,76;18,665;7,45;43,2412;VERDADERO;VERDADERO;seca_principal;lluvioso
11/08/2017;2017;agosto;Bello;montaœosa;18,58;22,84;14,85;87,66;0,68;81,69;18,845;7,99;43,2968;VERDADERO;VERDADERO;seca_principal;lluvioso
12/08/2017;2017;agosto;Medell≠n;urbana;12,79;21,41;15,23;89,74;0,53;81,67;18,32;6,18;43,5632;VERDADERO;VERDADERO;seca_principal;lluvioso
13/08/2017;2017;agosto;Sabaneta;suburbana;0,4;22,98;15,47;85,98;0,79;81,68;19,225;7,51;43,0454;VERDADERO;VERDADERO;seca_principal;lluvioso
14/08/2017;2017;agosto;Sabaneta;suburbana;1,62;23,55;14,75;83,48;0,85;81,61;19,15;8,8;42,1034;VERDADERO;FALSO;seca_principal;lluvioso
15/08/2017;2017;agosto;Sabaneta;suburbana;6,47;20,45;16,07;91,08;0,47;81,62;18,26;4,38;43,9874;VERDADERO;VERDADERO;seca_principal;lluvioso
16/08/2017;2017;agosto;Bello;montaœosa;4,51;22,14;15,13;88,73;0,74;81,65;18,635;7,01;43,3979;VERDADERO;VERDADERO;seca_principal;lluvioso
17/08/2017;2017;agosto;ItagÅ≠;urbana;8,81;21,89;15,04;90,45;0,87;81,61;18,465;6,85;43,7045;VERDADERO;VERDADERO;seca_principal;lluvioso
18/08/2017;2017;agosto;ItagÅ≠;urbana;9,42;23,54;15,04;86,4;0,71;81,6;19,29;8,5;43,305;VERDADERO;VERDADERO;seca_principal;lluvioso
19/08/2017;2017;agosto;ItagÅ≠;urbana;9,42;21,98;14,91;91,67;0,73;81,54;18,445;7,07;44,1851;VERDADERO;VERDADERO;seca_principal;lluvioso
20/08/2017;2017;agosto;ItagÅ≠;urbana;12,35;19,61;13,5;91,93;0,65;81,66;16,555;6,11;42,4369;VERDADERO;VERDADERO;seca_principal;lluvioso
21/08/2017;2017;agosto;ItagÅ≠;urbana;0,92;22,44;13,98;87,11;1,07;81,72;18,21;8,46;42,2073;VERDADERO;VERDADERO;seca_principal;lluvioso
22/08/2017;2017;agosto;Envigado;mixta;0,52;23,48;13,63;82,86;0,98;81,71;18,555;9,85;41,2128;VERDADERO;FALSO;seca_principal;lluvioso
23/08/2017;2017;agosto;Medell≠n;urbana;3,7;22,81;13,91;86,96;0,67;81,6;18,36;8,9;42,5878;VERDADERO;VERDADERO;seca_principal;lluvioso
24/08/2017;2017;agosto;Medell≠n;urbana;4,29;22,07;15,3;88,09;0,66;81,58;18,685;6,77;43,2927;VERDADERO;VERDADERO;seca_principal;lluvioso
25/08/2017;2017;agosto;Sabaneta;suburbana;0,3;22,31;14,9;87,07;0,89;81,65;18,605;7,41;42,7151;VERDADERO;VERDADERO;seca_principal;lluvioso
26/08/2017;2017;agosto;Sabaneta;suburbana;11,39;21,94;14,56;87,74;0,7;81,65;18,25;7,38;42,7142;VERDADERO;VERDADERO;seca_principal;lluvioso
27/08/2017;2017;agosto;Sabaneta;suburbana;11,75;22,27;13,68;89,11;0,97;81,57;17,975;8,59;42,7023;VERDADERO;VERDADERO;seca_principal;lluvioso
28/08/2017;2017;agosto;Bello;montaœosa;12,55;20,45;14,8;91,31;0,58;81,66;17,625;5,65;43,3513;VERDADERO;VERDADERO;seca_principal;lluvioso
29/08/2017;2017;agosto;ItagÅ≠;urbana;21,76;20,52;15,34;91,92;0,63;81,7;17,93;5,18;43,8226;VERDADERO;VERDADERO;seca_principal;lluvioso
30/08/2017;2017;agosto;Medell≠n;urbana;9,75;22,12;15,47;88,02;0,67;81,73;18,795;6,65;43,3726;VERDADERO;VERDADERO;seca_principal;lluvioso
31/08/2017;2017;agosto;Bello;montaœosa;0,33;23,31;14,93;85,75;0,74;81,74;19,12;8,38;42,8995;VERDADERO;VERDADERO;seca_principal;lluvioso
1/09/2017;2017;septiembre;Envigado;mixta;0,02;24,16;14,57;81,79;0,87;81,78;19,365;9,59;41,7467;VERDADERO;FALSO;seca_principal;lluvioso
2/09/2017;2017;septiembre;Bello;montaœosa;1,29;22,63;15,4;85,12;0,8;81,81;19,015;7,23;42,5446;VERDADERO;VERDADERO;seca_principal;lluvioso
3/09/2017;2017;septiembre;ItagÅ≠;urbana;0,02;22,14;14,72;86,47;0,92;81,79;18,43;7,42;42,3211;VERDADERO;VERDADERO;seca_principal;lluvioso
4/09/2017;2017;septiembre;Medell≠n;urbana;5,22;23,6;14,31;84,58;0,65;81,75;18,955;9,29;42,4114;VERDADERO;FALSO;seca_principal;lluvioso
5/09/2017;2017;septiembre;ItagÅ≠;urbana;11,78;22,88;14,25;86,7;0,73;81,67;18,565;8,63;42,665;VERDADERO;VERDADERO;seca_principal;lluvioso
6/09/2017;2017;septiembre;Envigado;mixta;4,21;22,93;15,43;86,25;0,51;81,65;19,18;7,5;43,2855;VERDADERO;VERDADERO;seca_principal;lluvioso
7/09/2017;2017;septiembre;ItagÅ≠;urbana;15,94;22,23;15,57;89,58;0,86;81,65;18,9;6,66;43,8594;VERDADERO;VERDADERO;seca_principal;lluvioso
8/09/2017;2017;septiembre;ItagÅ≠;urbana;17,53;20,26;14,99;92,73;0,77;81,55;17,625;5,27;43,6869;VERDADERO;VERDADERO;seca_principal;lluvioso
9/09/2017;2017;septiembre;Sabaneta;suburbana;21,1;20,16;14,52;91,9;0,58;81,63;17,34;5,64;43,261;VERDADERO;VERDADERO;seca_principal;lluvioso
10/09/2017;2017;septiembre;Bello;montaœosa;7,43;20,33;15,19;92,24;0,66;81,67;17,76;5,14;43,7372;VERDADERO;VERDADERO;seca_principal;lluvioso
11/09/2017;2017;septiembre;Bello;montaœosa;2,36;23,47;14,41;85,16;0,7;81,69;18,94;9,06;42,5528;VERDADERO;VERDADERO;seca_principal;lluvioso
12/09/2017;2017;septiembre;Envigado;mixta;15,69;20,49;15,97;93,39;0,84;81,66;18,23;4,52;44,4607;VERDADERO;VERDADERO;seca_principal;lluvioso
13/09/2017;2017;septiembre;ItagÅ≠;urbana;7,63;22,64;16,11;89,85;0,56;81,68;19,375;6,53;44,6335;VERDADERO;VERDADERO;seca_principal;lluvioso
14/09/2017;2017;septiembre;Sabaneta;suburbana;4,55;22,84;15,66;89,19;0,66;81,71;19,25;7,18;44,2207;VERDADERO;VERDADERO;seca_principal;lluvioso
15/09/2017;2017;septiembre;Medell≠n;urbana;10,96;21,37;16,32;93,01;0,5;81,68;18,845;5,05;45,1883;VERDADERO;VERDADERO;seca_principal;lluvioso
16/09/2017;2017;septiembre;Medell≠n;urbana;4,94;23,49;15,15;87,3;0,89;81,63;19,32;8,34;43,506;VERDADERO;VERDADERO;seca_principal;lluvioso
17/09/2017;2017;septiembre;Bello;montaœosa;4,81;21,67;15,73;89,38;0,66;81,66;18,7;5,94;43,7334;VERDADERO;VERDADERO;seca_principal;lluvioso
18/09/2017;2017;septiembre;ItagÅ≠;urbana;2,15;22,88;14,22;87,22;0,81;81,67;18,55;8,66;42,7656;VERDADERO;VERDADERO;seca_principal;lluvioso
19/09/2017;2017;septiembre;Sabaneta;suburbana;3,97;22,73;15,31;88,33;0,66;81,71;19,02;7,42;43,7069;VERDADERO;VERDADERO;seca_principal;lluvioso
20/09/2017;2017;septiembre;ItagÅ≠;urbana;3,62;20,64;15,11;91,86;0,66;81,69;17,875;5,53;43,7268;VERDADERO;VERDADERO;seca_principal;lluvioso
21/09/2017;2017;septiembre;ItagÅ≠;urbana;1,87;23;15,28;87,62;0,66;81,6;19,14;7,72;43,5926;VERDADERO;VERDADERO;seca_principal;lluvioso
22/09/2017;2017;septiembre;Medell≠n;urbana;12,97;20,76;15,15;94,87;0,62;81,55;17,955;5,61;44,8281;VERDADERO;VERDADERO;seca_principal;lluvioso
23/09/2017;2017;septiembre;ItagÅ≠;urbana;9,76;19,5;15,28;95,49;0,86;81,58;17,39;4,22;44,2997;VERDADERO;VERDADERO;seca_principal;lluvioso
24/09/2017;2017;septiembre;ItagÅ≠;urbana;4,37;22,14;15,55;89,31;0,61;81,64;18,845;6,59;43,8903;VERDADERO;VERDADERO;seca_principal;lluvioso
25/09/2017;2017;septiembre;ItagÅ≠;urbana;2,12;22,34;15,3;87,47;0,65;81,65;18,82;7,04;43,2301;VERDADERO;VERDADERO;seca_principal;lluvioso
26/09/2017;2017;septiembre;Envigado;mixta;0,52;22,38;15,19;87,22;0,62;81,61;18,785;7,19;43,1336;VERDADERO;VERDADERO;seca_principal;lluvioso
27/09/2017;2017;septiembre;ItagÅ≠;urbana;2,15;23,3;14,63;85,88;0,6;81,52;18,965;8,67;42,8854;VERDADERO;VERDADERO;seca_principal;lluvioso
28/09/2017;2017;septiembre;Medell≠n;urbana;3,28;19,44;15,34;95,05;0,55;81,52;17,39;4,1;44,3715;VERDADERO;VERDADERO;seca_principal;lluvioso
29/09/2017;2017;septiembre;Medell≠n;urbana;5,58;21,27;15,12;91,6;0,61;81,53;18,195;6,15;43,996;VERDADERO;VERDADERO;seca_principal;lluvioso
30/09/2017;2017;septiembre;Medell≠n;urbana;16,55;18,12;14,8;96,74;0,82;81,58;16,46;3,32;43,8102;VERDADERO;VERDADERO;seca_principal;lluvioso
1/10/2017;2017;octubre;Envigado;mixta;6,62;21,78;14,29;88,55;0,61;81,52;18,035;7,49;42,8295;VERDADERO;VERDADERO;lluviosa;lluvioso
2/10/2017;2017;octubre;Sabaneta;suburbana;50,38;20,05;15,11;93,44;0,5;81,54;17,58;4,94;44,0652;VERDADERO;VERDADERO;lluviosa;lluvioso_extremo
3/10/2017;2017;octubre;Sabaneta;suburbana;27,96;19,6;15,13;94,9;0,73;81,51;17,365;4,47;44,171;VERDADERO;VERDADERO;lluviosa;lluvioso
4/10/2017;2017;octubre;Bello;montaœosa;9,42;20,73;14,46;91,55;0,98;81,54;17,595;6,27;43,1205;VERDADERO;VERDADERO;lluviosa;lluvioso
5/10/2017;2017;octubre;Medell≠n;urbana;11,11;18,13;14,66;94,86;0,85;81,66;16,395;3,47;43,1038;VERDADERO;VERDADERO;lluviosa;lluvioso
6/10/2017;2017;octubre;Envigado;mixta;3,05;20,87;13,37;87,13;0,38;81,8;17,12;7,5;41,6069;VERDADERO;VERDADERO;lluviosa;lluvioso
7/10/2017;2017;octubre;Medell≠n;urbana;0,6;22,72;13,24;85,51;0,85;81,77;17,98;9,48;41,6033;VERDADERO;VERDADERO;lluviosa;lluvioso
8/10/2017;2017;octubre;Envigado;mixta;2,5;23,92;14,07;84,63;0,7;81,65;18,995;9,85;42,4329;VERDADERO;FALSO;lluviosa;lluvioso
9/10/2017;2017;octubre;Bello;montaœosa;5,95;21,22;15,54;91,81;0,68;81,54;18,38;5,68;44,2013;VERDADERO;VERDADERO;lluviosa;lluvioso
10/10/2017;2017;octubre;Sabaneta;suburbana;4,94;21,92;14,85;89,13;0,44;81,48;18,385;7,07;43,4899;VERDADERO;VERDADERO;lluviosa;lluvioso
11/10/2017;2017;octubre;Envigado;mixta;6,97;21,51;14,9;88,84;0,73;81,53;18,205;6,61;43,0112;VERDADERO;VERDADERO;lluviosa;lluvioso
12/10/2017;2017;octubre;Envigado;mixta;0,16;23,44;14,83;84,55;0,7;81,51;19,135;8,61;42,5465;VERDADERO;FALSO;lluviosa;lluvioso
13/10/2017;2017;octubre;ItagÅ≠;urbana;2,3;21,51;14,96;89,88;0,63;81,54;18,235;6,55;43,4544;VERDADERO;VERDADERO;lluviosa;lluvioso
14/10/2017;2017;octubre;Sabaneta;suburbana;2,83;23,9;15,41;85,81;0,57;81,53;19,655;8,49;43,5733;VERDADERO;VERDADERO;lluviosa;lluvioso
15/10/2017;2017;octubre;ItagÅ≠;urbana;7,81;22,64;15,9;91,43;0,78;81,55;19,27;6,74;44,8959;VERDADERO;VERDADERO;lluviosa;lluvioso
16/10/2017;2017;octubre;Envigado;mixta;1,56;24,22;15,49;85,92;0,77;81,6;19,855;8,73;43,6696;VERDADERO;VERDADERO;lluviosa;lluvioso
