fecha,año,mes,ciudad,zona,precipitacion_mm,temp_max,temp_min,humedad,viento_10m,presion,temp_media,rango_termico,indice_calor_aprox,evento_lluvia,humedad_alta,estacion,condicion_climatica
1981-08-09,1981,agosto,Medellín,urbana,1.78,22.92,14.32,86.29,1.06,81.57,18.62,8.600000000000001,42.35370000000001,True,True,seca_principal,lluvioso
1981-08-10,1981,agosto,Itagüí,urbana,10.6,22.04,14.25,86.39,1.04,81.67,18.145,7.789999999999999,41.9257,True,True,seca_principal,lluvioso
1981-08-11,1981,agosto,Envigado,mixta,22.35,21.92,13.75,87.14,0.76,81.63,17.835,8.170000000000002,42.0592,True,True,seca_principal,lluvioso
1981-08-12,1981,agosto,Bello,montañosa,11.26,18.1,14.96,95.83,0.83,81.62,16.53,3.140000000000001,43.5729,True,True,seca_principal,lluvioso
1981-08-13,1981,agosto,Envigado,mixta,4.61,20.99,13.88,88.72,0.75,81.68,17.435,7.109999999999998,42.1876,True,True,seca_principal,lluvioso
1981-08-14,1981,agosto,Bello,montañosa,4.89,20.85,13.97,91.31,0.72,81.7,17.41,6.880000000000001,43.0383,True,True,seca_principal,lluvioso
1981-08-15,1981,agosto,Sabaneta,suburbana,8.72,21.49,14.61,89.55,0.85,81.71,18.05,6.879999999999999,43.0065,True,True,seca_principal,lluvioso
1981-08-16,1981,agosto,Itagüí,urbana,8.62,21.43,14.35,88.76,0.58,81.66,17.89,7.08,42.77480000000001,True,True,seca_principal,lluvioso
1981-08-17,1981,agosto,Itagüí,urbana,12.66,20.29,14.96,91.73,0.48,81.63,17.625,5.329999999999998,43.5599,True,True,seca_principal,lluvioso
1981-08-18,1981,agosto,Medellín,urbana,9.5,18.73,14.85,94.56,0.51,81.65,16.79,3.880000000000001,43.6378,True,True,seca_principal,lluvioso
1981-08-19,1981,agosto,Itagüí,urbana,3.44,21.08,14.01,88.56,0.82,81.68,17.545,7.069999999999999,42.19580000000001,True,True,seca_principal,lluvioso
1981-08-20,1981,agosto,Sabaneta,suburbana,7.31,20.15,13.92,86.05,0.7,81.69,17.035,6.229999999999999,40.9415,True,True,seca_principal,lluvioso
1981-08-21,1981,agosto,Medellín,urbana,22.98,19.65,13.47,90.69,0.72,81.69,16.56,6.179999999999998,41.98370000000001,True,True,seca_principal,lluvioso
1981-08-22,1981,agosto,Envigado,mixta,6.98,19.87,14.16,93.51,0.77,81.56,17.015,5.710000000000001,43.3343,True,True,seca_principal,lluvioso
1981-08-23,1981,agosto,Itagüí,urbana,16.93,18.06,14.39,93.07,0.7,81.61,16.225,3.669999999999998,42.4481,True,True,seca_principal,lluvioso
1981-08-24,1981,agosto,Envigado,mixta,12.44,21.62,14.25,89.68,0.65,81.61,17.935,7.370000000000001,43.07440000000001,True,True,seca_principal,lluvioso
1981-08-25,1981,agosto,Envigado,mixta,6.14,19.91,14.97,91.23,0.55,81.62,17.44,4.94,43.16090000000001,True,True,seca_principal,lluvioso
1981-08-26,1981,agosto,Itagüí,urbana,3.54,19.61,14.42,90.71,0.57,81.59,17.015,5.19,42.5503,True,True,seca_principal,lluvioso
1981-08-27,1981,agosto,Bello,montañosa,11.87,22.0,14.71,86.86,0.84,81.63,18.355,7.289999999999999,42.4308,True,True,seca_principal,lluvioso
1981-08-28,1981,agosto,Envigado,mixta,24.75,22.04,13.99,87.96,0.7,81.69,18.015,8.049999999999999,42.55179999999999,True,True,seca_principal,lluvioso
1981-08-29,1981,agosto,Medellín,urbana,10.81,22.12,13.91,86.75,0.66,81.59,18.015,8.21,42.18049999999999,True,True,seca_principal,lluvioso
1981-08-30,1981,agosto,Itagüí,urbana,22.73,18.11,14.63,96.58,0.89,81.54,16.37,3.479999999999999,43.6184,True,True,seca_principal,lluvioso
1981-08-31,1981,agosto,Medellín,urbana,13.1,19.02,14.36,93.75,0.75,81.58,16.69,4.66,43.1025,True,True,seca_principal,lluvioso
1981-09-01,1981,septiembre,Envigado,mixta,8.17,18.32,13.33,92.64,0.43,81.67,15.825,4.99,42.0952,True,True,seca_principal,lluvioso
1981-09-02,1981,septiembre,Envigado,mixta,13.22,19.51,13.46,90.99,0.57,81.64,16.485,6.050000000000001,42.1127,True,True,seca_principal,lluvioso
1981-09-03,1981,septiembre,Medellín,urbana,10.09,20.92,13.91,90.72,0.48,81.65,17.415,7.010000000000002,43.0166,True,True,seca_principal,lluvioso
1981-09-04,1981,septiembre,Envigado,mixta,17.98,19.92,14.26,90.06,0.58,81.68,17.09,5.660000000000002,42.4038,True,True,seca_principal,lluvioso
1981-09-05,1981,septiembre,Itagüí,urbana,11.81,20.4,14.65,91.43,0.65,81.62,17.525,5.749999999999998,43.2419,True,True,seca_principal,lluvioso
1981-09-06,1981,septiembre,Envigado,mixta,5.9,21.37,14.52,89.81,0.68,81.61,17.945,6.850000000000001,43.1063,True,True,seca_principal,lluvioso
1981-09-07,1981,septiembre,Medellín,urbana,10.68,22.44,14.08,87.92,0.79,81.6,18.26,8.360000000000001,42.7206,True,True,seca_principal,lluvioso
1981-09-08,1981,septiembre,Medellín,urbana,17.18,20.67,14.76,92.49,0.69,81.57,17.715,5.910000000000002,43.7537,True,True,seca_principal,lluvioso
1981-09-09,1981,septiembre,Itagüí,urbana,16.94,21.02,14.8,91.27,0.66,81.56,17.91,6.219999999999999,43.5671,True,True,seca_principal,lluvioso
1981-09-10,1981,septiembre,Medellín,urbana,9.77,21.33,14.11,88.2,0.64,81.62,17.72,7.219999999999999,42.378,True,True,seca_principal,lluvioso
1981-09-11,1981,septiembre,Bello,montañosa,7.45,20.05,14.53,90.56,0.33,81.62,17.29,5.520000000000001,42.9438,True,True,seca_principal,lluvioso
1981-09-12,1981,septiembre,Envigado,mixta,5.01,21.52,13.92,87.9,0.58,81.6,17.72,7.6,42.32100000000001,True,True,seca_principal,lluvioso
1981-09-13,1981,septiembre,Medellín,urbana,14.11,21.38,14.55,88.54,0.4,81.55,17.965,6.829999999999998,42.9032,True,True,seca_principal,lluvioso
1981-09-14,1981,septiembre,Envigado,mixta,8.49,20.72,14.53,90.92,0.75,81.6,17.625,6.19,43.10360000000001,True,True,seca_principal,lluvioso
1981-09-15,1981,septiembre,Medellín,urbana,11.53,21.11,13.83,88.81,0.8,81.68,17.47,7.279999999999999,42.21729999999999,True,True,seca_principal,lluvioso
1981-09-16,1981,septiembre,Medellín,urbana,6.22,20.59,13.99,88.51,0.9,81.68,17.29,6.6,41.8683,True,True,seca_principal,lluvioso
1981-09-17,1981,septiembre,Itagüí,urbana,5.98,22.1,12.26,85.73,1.08,81.7,17.18,9.840000000000002,40.7149,True,True,seca_principal,lluvioso
1981-09-18,1981,septiembre,Envigado,mixta,4.41,23.0,14.27,86.8,0.99,81.71,18.635,8.73,42.586,True,True,seca_principal,lluvioso
1981-09-19,1981,septiembre,Medellín,urbana,3.37,22.05,15.13,90.69,0.73,81.63,18.59,6.92,44.0067,True,True,seca_principal,lluvioso
1981-09-20,1981,septiembre,Bello,montañosa,2.52,22.32,14.58,87.73,0.85,81.57,18.45,7.74,42.80590000000001,True,True,seca_principal,lluvioso
1981-09-21,1981,septiembre,Sabaneta,suburbana,0.65,22.54,15.41,85.24,0.91,81.58,18.975,7.129999999999999,42.46720000000001,True,True,seca_principal,lluvioso
1981-09-22,1981,septiembre,Sabaneta,suburbana,1.11,21.92,13.88,84.32,0.82,81.62,17.9,8.040000000000001,41.1516,True,False,seca_principal,lluvioso
1981-09-23,1981,septiembre,Itagüí,urbana,2.58,22.6,13.57,84.76,0.94,81.68,18.085,9.030000000000001,41.3978,True,False,seca_principal,lluvioso
1981-09-24,1981,septiembre,Itagüí,urbana,5.55,19.87,14.74,90.73,0.71,81.73,17.305,5.130000000000001,42.74890000000001,True,True,seca_principal,lluvioso
1981-09-25,1981,septiembre,Bello,montañosa,6.03,21.91,14.06,87.18,0.85,81.69,17.985,7.85,42.15940000000001,True,True,seca_principal,lluvioso
1981-09-26,1981,septiembre,Envigado,mixta,9.64,22.7,13.9,86.29,0.63,81.6,18.3,8.799999999999999,42.3347,True,True,seca_principal,lluvioso
1981-09-27,1981,septiembre,Itagüí,urbana,7.85,21.29,15.36,90.7,0.62,81.52,18.325,5.93,43.822,True,True,seca_principal,lluvioso
1981-09-28,1981,septiembre,Bello,montañosa,10.49,20.45,15.21,93.06,0.91,81.48,17.83,5.239999999999998,43.9028,True,True,seca_principal,lluvioso
1981-09-29,1981,septiembre,Medellín,urbana,18.6,20.04,14.9,92.15,0.56,81.54,17.47,5.139999999999999,43.4875,True,True,seca_principal,lluvioso
1981-09-30,1981,septiembre,Medellín,urbana,6.89,20.96,15.11,90.29,0.69,81.53,18.035,5.850000000000001,43.34770000000001,True,True,seca_principal,lluvioso
1981-10-01,1981,octubre,Sabaneta,suburbana,5.62,21.54,15.18,87.89,0.68,81.54,18.36,6.359999999999999,42.8877,True,True,lluviosa,lluvioso
1981-10-02,1981,octubre,Itagüí,urbana,6.55,20.56,14.48,89.07,0.69,81.5,17.52,6.079999999999998,42.4301,True,True,lluviosa,lluvioso
1981-10-03,1981,octubre,Itagüí,urbana,8.72,19.46,14.7,93.46,0.71,81.48,17.08,4.760000000000002,43.4248,True,True,lluviosa,lluvioso
1981-10-04,1981,octubre,Itagüí,urbana,3.39,20.81,14.33,87.56,0.57,81.53,17.57,6.479999999999999,42.0658,True,True,lluviosa,lluvioso
1981-10-05,1981,octubre,Envigado,mixta,5.17,18.46,13.84,92.17,0.68,81.58,16.15,4.620000000000001,42.09010000000001,True,True,lluviosa,lluvioso
1981-10-06,1981,octubre,Medellín,urbana,10.3,20.56,13.09,89.11,0.66,81.5,16.825,7.469999999999999,41.7693,True,True,lluviosa,lluvioso
1981-10-07,1981,octubre,Medellín,urbana,13.69,19.34,14.42,93.35,0.77,81.44,16.88,4.92,43.1465,True,True,lluviosa,lluvioso
1981-10-08,1981,octubre,Bello,montañosa,13.74,17.13,13.61,94.71,0.73,81.63,15.37,3.52,42.1133,True,True,lluviosa,lluvioso
1981-10-09,1981,octubre,Itagüí,urbana,23.4,18.74,13.2,92.74,0.56,81.68,15.97,5.539999999999999,42.18219999999999,True,True,lluviosa,lluvioso
1981-10-10,1981,octubre,Envigado,mixta,10.25,20.35,13.98,91.68,0.61,81.62,17.165,6.370000000000001,42.9924,True,True,lluviosa,lluvioso
1981-10-11,1981,octubre,Itagüí,urbana,5.94,19.1,14.89,92.52,0.59,81.57,16.995,4.210000000000001,43.11360000000001,True,True,lluviosa,lluvioso
1981-10-12,1981,octubre,Itagüí,urbana,10.0,18.65,14.14,93.97,0.39,81.55,16.395,4.509999999999998,43.1321,True,True,lluviosa,lluvioso
1981-10-13,1981,octubre,Sabaneta,suburbana,13.9,20.82,13.98,91.55,0.44,81.51,17.4,6.84,43.3035,True,True,lluviosa,lluvioso
1981-10-14,1981,octubre,Medellín,urbana,16.07,18.46,14.45,95.18,0.44,81.46,16.455,4.010000000000002,43.5564,True,True,lluviosa,lluvioso
1981-10-15,1981,octubre,Itagüí,urbana,9.99,20.88,14.36,90.88,0.68,81.48,17.62,6.52,43.1344,True,True,lluviosa,lluvioso
1981-10-16,1981,octubre,Itagüí,urbana,22.54,19.36,14.61,94.25,0.38,81.56,16.985,4.75,43.82150000000001,True,True,lluviosa,lluvioso
1981-10-17,1981,octubre,Itagüí,urbana,17.55,20.81,14.79,93.54,0.47,81.54,17.8,6.02,44.3392,True,True,lluviosa,lluvioso
1981-10-18,1981,octubre,Sabaneta,suburbana,4.99,21.22,15.3,89.9,0.72,81.57,18.26,5.919999999999998,43.423,True,True,lluviosa,lluvioso
1981-10-19,1981,octubre,Bello,montañosa,10.72,19.28,14.94,92.88,0.72,81.59,17.11,4.340000000000002,43.25640000000001,True,True,lluviosa,lluvioso
1981-10-20,1981,octubre,Sabaneta,suburbana,14.72,21.29,14.32,91.08,0.55,81.57,17.805,6.969999999999999,43.47640000000001,True,True,lluviosa,lluvioso
1981-10-21,1981,octubre,Bello,montañosa,7.92,20.51,15.13,92.22,0.73,81.47,17.82,5.380000000000001,43.7416,True,True,lluviosa,lluvioso
1981-10-22,1981,octubre,Itagüí,urbana,10.69,18.73,15.12,95.29,0.41,81.41,16.925,3.610000000000001,44.0837,True,True,lluviosa,lluvioso
1981-10-23,1981,octubre,Itagüí,urbana,6.72,18.29,14.18,92.95,0.86,81.55,16.235,4.109999999999999,42.30650000000001,True,True,lluviosa,lluvioso
1981-10-24,1981,octubre,Sabaneta,suburbana,11.09,19.13,13.64,93.95,0.62,81.57,16.385,5.489999999999998,42.9545,True,True,lluviosa,lluvioso
1981-10-25,1981,octubre,Itagüí,urbana,10.8,19.42,14.62,92.9,0.58,81.57,17.02,4.800000000000002,43.27100000000001,True,True,lluviosa,lluvioso
1981-10-26,1981,octubre,Bello,montañosa,9.34,17.89,14.43,95.59,0.87,81.6,16.16,3.460000000000001,43.0957,True,True,lluviosa,lluvioso
1981-10-27,1981,octubre,Medellín,urbana,14.61,19.1,13.39,93.76,0.49,81.62,16.245,5.710000000000001,42.8428,True,True,lluviosa,lluvioso
1981-10-28,1981,octubre,Bello,montañosa,18.09,19.19,14.19,94.52,0.47,81.55,16.69,5.000000000000002,43.55260000000001,True,True,lluviosa,lluvioso
1981-10-29,1981,octubre,Sabaneta,suburbana,8.63,21.05,14.07,91.71,0.45,81.52,17.56,6.98,43.5093,True,True,lluviosa,lluvioso
1981-10-30,1981,octubre,Medellín,urbana,15.97,19.98,14.62,91.08,0.55,81.65,17.3,5.360000000000001,42.9714,True,True,lluviosa,lluvioso
1981-10-31,1981,octubre,Sabaneta,suburbana,6.96,19.45,14.77,93.38,0.79,81.54,17.11,4.68,43.3724,True,True,lluviosa,lluvioso
1981-11-01,1981,noviembre,Itagüí,urbana,3.11,20.86,13.8,92.41,1.14,81.46,17.33,7.059999999999999,43.0273,True,True,lluviosa,lluvioso
1981-11-02,1981,noviembre,Medellín,urbana,5.86,21.12,13.68,90.33,0.79,81.44,17.4,7.440000000000001,42.6559,True,True,lluviosa,lluvioso
1981-11-03,1981,noviembre,Bello,montañosa,15.58,20.1,13.59,91.77,0.67,81.55,16.845,6.510000000000002,42.66009999999999,True,True,lluviosa,lluvioso
1981-11-04,1981,noviembre,Itagüí,urbana,12.81,18.43,14.02,94.0,0.7,81.62,16.225,4.41,42.755,True,True,lluviosa,lluvioso
1981-11-05,1981,noviembre,Bello,montañosa,6.4,22.33,14.31,87.59,0.71,81.63,18.32,8.019999999999998,42.7277,True,True,lluviosa,lluvioso
1981-11-06,1981,noviembre,Medellín,urbana,13.72,21.42,14.67,89.74,0.46,81.55,18.045,6.750000000000002,43.3372,True,True,lluviosa,lluvioso
1981-11-07,1981,noviembre,Envigado,mixta,12.52,20.56,15.63,92.63,0.55,81.53,18.095,4.929999999999998,44.2779,True,True,lluviosa,lluvioso
1981-11-08,1981,noviembre,Envigado,mixta,8.81,21.18,14.89,91.09,0.81,81.58,18.035,6.289999999999999,43.5277,True,True,lluviosa,lluvioso
1981-11-09,1981,noviembre,Medellín,urbana,7.65,21.47,15.57,88.47,0.65,81.63,18.52,5.899999999999999,43.2601,True,True,lluviosa,lluvioso
1981-11-10,1981,noviembre,Bello,montañosa,11.67,20.56,14.4,90.76,0.79,81.59,17.48,6.159999999999998,42.87780000000001,True,True,lluviosa,lluvioso
1981-11-11,1981,noviembre,Bello,montañosa,12.7,21.22,14.41,90.93,0.58,81.47,17.815,6.809999999999999,43.4159,True,True,lluviosa,lluvioso
1981-11-12,1981,noviembre,Envigado,mixta,9.67,19.41,14.3,92.59,0.85,81.51,16.855,5.109999999999999,42.8147,True,True,lluviosa,lluvioso
1981-11-13,1981,noviembre,Envigado,mixta,8.47,18.97,14.31,93.52,0.75,81.51,16.64,4.659999999999998,42.9766,True,True,lluviosa,lluvioso
1981-11-14,1981,noviembre,Envigado,mixta,9.93,18.43,14.67,96.24,0.72,81.48,16.55,3.76,43.80520000000001,True,True,lluviosa,lluvioso
1981-11-15,1981,noviembre,Sabaneta,suburbana,8.88,18.48,14.83,96.46,0.54,81.43,16.655,3.65,44.1088,True,True,lluviosa,lluvioso
1981-11-16,1981,noviembre,Envigado,mixta,8.88,19.35,14.3,92.24,0.73,81.53,16.825,5.050000000000001,42.7532,True,True,lluviosa,lluvioso
1981-11-17,1981,noviembre,Bello,montañosa,6.69,21.34,13.33,89.09,0.72,81.53,17.335,8.01,42.23070000000001,True,True,lluviosa,lluvioso
1981-11-18,1981,noviembre,Medellín,urbana,11.23,20.09,14.92,91.77,0.54,81.5,17.505,5.17,43.4111,True,True,lluviosa,lluvioso
1981-11-19,1981,noviembre,Envigado,mixta,6.54,18.47,14.44,94.78,0.91,81.48,16.455,4.029999999999999,43.0954,True,True,lluviosa,lluvioso
1981-11-20,1981,noviembre,Sabaneta,suburbana,9.32,17.99,14.39,96.54,0.63,81.53,16.19,3.599999999999998,43.6072,True,True,lluviosa,lluvioso
1981-11-21,1981,noviembre,Sabaneta,suburbana,8.15,18.72,15.07,95.02,0.7,81.46,16.895,3.649999999999999,43.76159999999999,True,True,lluviosa,lluvioso
1981-11-22,1981,noviembre,Bello,montañosa,10.21,21.04,14.63,92.59,0.52,81.42,17.835,6.409999999999998,44.02570000000001,True,True,lluviosa,lluvioso
1981-11-23,1981,noviembre,Bello,montañosa,15.9,18.67,14.88,96.01,0.51,81.43,16.775,3.790000000000001,44.10130000000001,True,True,lluviosa,lluvioso
1981-11-24,1981,noviembre,Medellín,urbana,10.46,20.24,14.35,93.02,0.6,81.44,17.295,5.889999999999999,43.5716,True,True,lluviosa,lluvioso
1981-11-25,1981,noviembre,Medellín,urbana,7.28,21.21,14.77,90.52,0.6,81.36,17.99,6.440000000000001,43.4416,True,True,lluviosa,lluvioso
1981-11-26,1981,noviembre,Itagüí,urbana,8.8,20.1,15.25,91.91,0.55,81.38,17.675,4.850000000000001,43.62030000000001,True,True,lluviosa,lluvioso
1981-11-27,1981,noviembre,Itagüí,urbana,14.2,20.24,15.0,92.32,0.63,81.43,17.62,5.239999999999998,43.6446,True,True,lluviosa,lluvioso
